source_taxon_name,interaction_type,target_taxon_name,latitude,longitude
Merluccius,eats,Decabrachia,-9.17265367678,-74.3612001063
Merluccius,eats,Merluccius,-10.7670068973,-53.0799115236
Merluccius,eats,Trachurus lathami,-10.7670068973,-53.0799115236
Merluccius,eats,Loligo,-10.7670068973,-53.0799115236
Lagenorhynchus,eats,Merluccius,-9.17265367678,-74.3612001063
Lagenorhynchus,eats,Engraulis,-9.17265367678,-74.3612001063
Lagenorhynchus,eats,Sardinops sagax,-9.17265367678,-74.3612001063
Lagenorhynchus,eats,Seriolella violacea,-9.17265367678,-74.3612001063
Lagenorhynchus,eats,Trachurus symmetricus,-9.17265367678,-74.3612001063
Lagenorhynchus,eats,Leuroglossus stilbius,-9.17265367678,-74.3612001063
Sarda chiliensis,eats,Pleuroncodes monodon,-9.17265367678,-74.3612001063
Sarda chiliensis,eats,Engraulis,-9.17265367678,-74.3612001063
Sarda chiliensis,eats,Loligo,-9.17265367678,-74.3612001063
Sarda chiliensis,eats,Scomber japonicus,-9.17265367678,-74.3612001063
Otaria flavescens,eats,Sarda chiliensis,-9.17265367678,-74.3612001063
Physeter macrocephalus,eats,Dosidicus gigas,-9.17265367678,-74.3612001063
Physeter macrocephalus,eats,Illex argentinus,-10.7670068973,-53.0799115236
Pelecanus,eats,Engraulis,-9.17265367678,-74.3612001063
Chelonia mydas,eats,Macrosystis sp.,-9.17265367678,-74.3612001063
Thunnus,eats,Argyropelecus olfersii,-9.17265367678,-74.3612001063
Thunnus,eats,Scomber japonicus,-9.17265367678,-74.3612001063
Thunnus,eats,Dosidicus gigas,-9.17265367678,-74.3612001063
Thunnus,eats,Decabrachia,-9.17265367678,-74.3612001063
Thunnus,eats,benth. crustaceans,-9.17265367678,-74.3612001063
Thunnus,eats,Osteichthyes,-9.17265367678,-74.3612001063
Thunnus,eats,Chilomycterus spinosus spinosus,-10.7670068973,-53.0799115236
Thunnus,eats,Katsuwonus pelamis,-10.7670068973,-53.0799115236
Emerita analoga,eats,plankton,-10,-75.25
Emerita analoga,eats,Bacillariophyceae,-10,-75.25
Odontesthes,eats,plankton,-10,-75.25
Gymnotus,eats,Coleoptera,-9.17265367678,-74.3612001063
Crossoloricaria bahuaja,eats,insects larvae,-9.17265367678,-74.3612001063
Crossoloricaria bahuaja,eats,small seeds,-9.17265367678,-74.3612001063
Crossoloricaria bahuaja,eats,Boiga dendrophila,-9.17265367678,-74.3612001063
Laetacara flavilabris,eats,insect debris,-9.17265367678,-74.3612001063
Bujurquina moriorum,eats,fly larvae,-9.17265367678,-74.3612001063
Bujurquina moriorum,eats,unspec. parts of plants,-9.17265367678,-74.3612001063
Bujurquina moriorum,eats,small fish and parts of fish,-9.17265367678,-74.3612001063
Bujurquina huallagae,eats,small characids,-9.17265367678,-74.3612001063
Prionotus,eats,Stomatopoda,-9.17265367678,-74.3612001063
Prionotus,eats,Nephropidae,-9.17265367678,-74.3612001063
Prionotus,eats,Gastropoda,-9.17265367678,-74.3612001063
Prionotus,eats,Euphausiacea,-9.17265367678,-74.3612001063
Prionotus,eats,plank. crustaceans,-9.17265367678,-74.3612001063
Prionotus,eats,Mollusca,-9.17265367678,-74.3612001063
Prionotus,eats,Osteichthyes,-9.17265367678,-74.3612001063
Prionotus,eats,Brachyura,-9.17265367678,-74.3612001063
Prionotus,eats,Squilla,-9.17265367678,-74.3612001063
Prionotus,eats,benth. crustaceans,-9.17265367678,-74.3612001063
Prionotus,eats,Munida,-9.17265367678,-74.3612001063
Prionotus,eats,Engraulis,-10.7670068973,-53.0799115236
Prionotus,eats,Caridea,-10.7670068973,-53.0799115236
Prionotus,eats,Penaeidae,-10.7670068973,-53.0799115236
Prionotus,eats,Polychaeta,-10.7670068973,-53.0799115236
Prionotus,eats,Sicyoniidae,-10.7670068973,-53.0799115236
Prionotus,eats,Majidae,-10.7670068973,-53.0799115236
Prionotus,eats,Portunidae,-10.7670068973,-53.0799115236
Prionotus,eats,Portunus,-10.7670068973,-53.0799115236
Prionotus,eats,Brachyura,-10.7670068973,-53.0799115236
Prionotus,eats,Leucosiidae,-10.7670068973,-53.0799115236
Prionotus,eats,Solenoceridae,-10.7670068973,-53.0799115236
Prionotus,eats,Stomatopoda,-10.7670068973,-53.0799115236
Prionotus,eats,Decapoda,-10.7670068973,-53.0799115236
Prionotus,eats,Gammaridea,-10.7670068973,-53.0799115236
Prionotus,eats,Anomura,-10.7670068973,-53.0799115236
Prionotus,eats,Cumacea,-10.7670068973,-53.0799115236
Prionotus,eats,Tanaidacea,-10.7670068973,-53.0799115236
Prionotus,eats,Ogyrididae,-10.7670068973,-53.0799115236
Prionotus,eats,Isopoda,-10.7670068973,-53.0799115236
Prionotus,eats,Callinectes,-10.7670068973,-53.0799115236
Prionotus,eats,Leptochela,-10.7670068973,-53.0799115236
